Date,Week,TransType,Player,Position,Team,From,To,By,TransCosts
2020-11-12 07:10:00,10,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-11-12 08:00:00,10,Lineup,Travis Kelce,TE,KC,TE,BN,f,
2020-11-12 08:00:00,10,Lineup,Jimmy Graham,TE,CHI,BN,TE,f,
2020-11-12 08:00:00,10,Lineup,Tyler Boyd,WR,CIN,BN,WR,f,
2020-11-12 08:00:00,10,Lineup,Preston Williams,WR,MIA,WR,BN,f,
2020-11-12 08:01:00,10,Add,Cordarrelle Patterson,WR,CHI,Free Agents,Tight Ends Spread Sheets,f,
2020-11-12 08:02:00,10,Lineup,Cordarrelle Patterson,WR,CHI,BN,WR,f,
2020-11-12 08:02:00,10,Lineup,Henry Ruggs III,WR,LV,WR,BN,f,
2020-11-12 12:57:00,10,Lineup,Younghoe Koo,K,ATL,K,BN,Liam via Mobile Device,
2020-11-12 12:57:00,10,Drop,Laviska Shenault Jr.,WR,JAX,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-11-12 12:57:00,10,Lineup,Mason Crosby,K,GB,BN,K,Liam via Mobile Device,
2020-11-12 12:57:00,10,Add,Mason Crosby,K,GB,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-11-12 13:03:00,10,Lineup,Giovani Bernard,RB,CIN,BN,RB,Matt,
2020-11-12 13:03:00,10,Lineup,Joe Mixon,RB,CIN,RB,BN,Matt,
2020-11-12 17:09:00,10,Lineup,Jordan Reed,TE,SF,BN,TE,Graham,
2020-11-12 17:09:00,10,Lineup,Hayden Hurst,TE,ATL,TE,BN,Graham,
2020-11-12 17:09:00,10,Lineup,New Orleans Saints DEF,DEF,NO,BN,DEF,Graham,
2020-11-12 21:10:00,10,Drop,Deebo Samuel,WR,SF,Do it for George,Waivers,Matt via Mobile Device,
2020-11-12 21:10:00,10,Lineup,Nick Chubb,RB,CLE,RES,BN,Matt via Mobile Device,
2020-11-12 21:11:00,10,Lineup,Giovani Bernard,RB,CIN,RB,BN,Matt via Mobile Device,
2020-11-12 21:11:00,10,Lineup,Nick Chubb,RB,CLE,BN,RB,Matt via Mobile Device,
2020-11-13 01:04:00,10,Add,J.K. Dobbins,RB,BAL,Waivers,Gronk's New Groove,Sam,0 pts
2020-11-13 01:04:00,10,Add,Marquise Brown,WR,BAL,Waivers,The Wet Market Pangolins,Jake,1 pts
2020-11-13 01:04:00,10,Drop,Derek Carr,QB,LV,The Wet Market Pangolins,Waivers,Jake,
2020-11-13 01:04:00,10,Drop,Mecole Hardman,WR,KC,Gronk's New Groove,Waivers,Sam,
2020-11-13 06:18:00,10,Lineup,Duke Johnson,RB,HOU,BN,RB,Matt,
2020-11-13 06:18:00,10,Lineup,Zack Moss,RB,BUF,RB,BN,Matt,
2020-11-13 17:05:00,10,Lineup,Jarvis Landry,WR,CLE,BN,R/W/T,Liam via Mobile Device,
2020-11-13 17:05:00,10,Lineup,Jerry Jeudy,WR,DEN,R/W/T,BN,Liam via Mobile Device,
2020-11-13 19:27:00,10,Lineup,DeeJay Dallas,RB,SEA,R/W/T,BN,Nolan via Mobile Device,
2020-11-13 19:27:00,10,Lineup,D.J. Chark,WR,JAX,BN,R/W/T,Nolan via Mobile Device,
2020-11-13 19:29:00,10,Drop,DeeJay Dallas,RB,SEA,Triple Crown,Waivers,Nolan via Mobile Device,
2020-11-13 19:29:00,10,Add,Gus Edwards,RB,BAL,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-11-13 19:30:00,10,Add,Jakobi Meyers,WR,NE,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-11-13 19:30:00,10,Drop,Darius Slayton,WR,NYG,Triple Crown,Waivers,Nolan via Mobile Device,
2020-11-13 19:31:00,10,Lineup,Gus Edwards,RB,BAL,BN,RB,Nolan via Mobile Device,
2020-11-13 19:31:00,10,Lineup,Ezekiel Elliott,RB,DAL,RB,BN,Nolan via Mobile Device,
2020-11-15 06:10:00,10,Lineup,Leonard Fournette,RB,TB,R/W/T,RB,Graham via Mobile Device,
2020-11-15 06:10:00,10,Lineup,Chase Edmonds,RB,ARI,RB,R/W/T,Graham via Mobile Device,
2020-11-15 09:22:00,10,Lineup,David Montgomery,RB,CHI,RB,R/W/T,Jess via Mobile Device,
2020-11-15 09:22:00,10,Lineup,Julio Jones,WR,ATL,WR,BN,Jess via Mobile Device,
2020-11-15 09:22:00,10,Lineup,Marvin Jones,WR,DET,BN,WR,Jess via Mobile Device,
2020-11-15 09:22:00,10,Lineup,Melvin Gordon,RB,DEN,R/W/T,RB,Jess via Mobile Device,
2020-11-15 09:23:00,10,Lineup,David Montgomery,RB,CHI,R/W/T,BN,Jess via Mobile Device,
2020-11-15 09:23:00,10,Lineup,Hunter Renfrow,WR,LV,BN,R/W/T,Jess via Mobile Device,
2020-11-15 09:27:00,10,Lineup,Kansas City Chiefs DEF,DEF,KC,DEF,BN,Jess via Mobile Device,
2020-11-15 09:29:00,10,Drop,Tevin Coleman,RB,SF,KaepernicksRevenge,Waivers,Jess via Mobile Device,
2020-11-15 09:29:00,10,Lineup,Jamaal Williams,RB,GB,RES,BN,Jess via Mobile Device,
2020-11-15 09:30:00,10,Lineup,Los Angeles Rams DEF,DEF,LAR,BN,DEF,Jess via Mobile Device,
2020-11-15 09:30:00,10,Add,Los Angeles Rams DEF,DEF,LAR,Free Agents,KaepernicksRevenge,Jess via Mobile Device,
2020-11-15 09:30:00,10,Drop,Mark Ingram,RB,BAL,KaepernicksRevenge,Waivers,Jess via Mobile Device,
2020-11-15 09:31:00,10,Drop,Kansas City Chiefs DEF,DEF,KC,KaepernicksRevenge,Waivers,Jess via Mobile Device,
2020-11-15 09:31:00,10,Add,Dan Bailey,K,MIN,Free Agents,KaepernicksRevenge,Jess via Mobile Device,
2020-11-15 09:31:00,10,Lineup,Dan Bailey,K,MIN,BN,K,Jess via Mobile Device,
2020-11-15 09:31:00,10,Lineup,Harrison Butker,K,KC,K,BN,Jess via Mobile Device,
2020-11-16 07:20:00,10,Drop,Rashaad Penny,RB,SEA,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-17 06:41:00,11,Drop,J.K. Dobbins,RB,BAL,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-17 06:48:00,11,Lineup,Patrick Mahomes,QB,KC,BN,QB,Kevin via Mobile Device,
2020-11-17 06:48:00,11,Lineup,Tua Tagovailoa,QB,MIA,QB,BN,Kevin via Mobile Device,
2020-11-17 06:48:00,11,Lineup,CeeDee Lamb,WR,DAL,BN,WR,Kevin via Mobile Device,
2020-11-17 06:48:00,11,Lineup,Brandon Aiyuk,WR,SF,WR,BN,Kevin via Mobile Device,
2020-11-17 06:57:00,11,Lineup,Jamison Crowder,WR,NYJ,BN,WR,Sam via Mobile Device,
2020-11-17 06:57:00,11,Lineup,Stefon Diggs,WR,BUF,WR,BN,Sam via Mobile Device,
2020-11-17 06:57:00,11,Lineup,D'Andre Swift,RB,DET,BN,RB,Sam via Mobile Device,
2020-11-17 06:57:00,11,Lineup,James Robinson,RB,JAX,RB,BN,Sam via Mobile Device,
2020-11-17 08:17:00,11,Lineup,Rob Gronkowski,TE,TB,BN,TE,Sam via Mobile Device,
2020-11-17 08:17:00,11,Lineup,Eric Ebron,TE,PIT,TE,BN,Sam via Mobile Device,
2020-11-17 09:08:00,11,Lineup,Todd Gurley,RB,ATL,BN,RB,Liam via Mobile Device,
2020-11-17 09:08:00,11,Lineup,Corey Davis,WR,TEN,BN,R/W/T,Liam via Mobile Device,
2020-11-17 09:08:00,11,Lineup,Phillip Lindsay,RB,DEN,RB,BN,Liam via Mobile Device,
2020-11-17 09:08:00,11,Lineup,Jarvis Landry,WR,CLE,R/W/T,BN,Liam via Mobile Device,
2020-11-17 09:09:00,11,Lineup,Mason Crosby,K,GB,K,BN,Liam via Mobile Device,
2020-11-17 09:09:00,11,Lineup,Younghoe Koo,K,ATL,BN,K,Liam via Mobile Device,
2020-11-17 10:00:00,11,Lineup,Austin Hooper,TE,CLE,BN,TE,Matt via Mobile Device,
2020-11-17 10:00:00,11,Lineup,Allen Robinson,WR,CHI,R/W/T,BN,Matt via Mobile Device,
2020-11-17 10:00:00,11,Lineup,Antonio Brown,WR,TB,BN,R/W/T,Matt via Mobile Device,
2020-11-17 10:00:00,11,Lineup,Evan Engram,TE,NYG,TE,BN,Matt via Mobile Device,
2020-11-17 10:01:00,11,Lineup,Duke Johnson,RB,HOU,RB,BN,Matt via Mobile Device,
2020-11-17 10:01:00,11,Lineup,Joe Mixon,RB,CIN,BN,RB,Matt via Mobile Device,
2020-11-17 11:16:00,11,Lineup,Tyreek Hill,WR,KC,BN,R/W/T,Graham,
2020-11-17 11:16:00,11,Lineup,Jordan Reed,TE,SF,TE,BN,Graham,
2020-11-17 11:16:00,11,Lineup,Chase Edmonds,RB,ARI,R/W/T,BN,Graham,
2020-11-17 11:16:00,11,Lineup,Hayden Hurst,TE,ATL,BN,TE,Graham,
2020-11-17 11:18:00,11,Lineup,Leonard Fournette,RB,TB,RB,BN,Graham,
2020-11-17 11:18:00,11,Lineup,Leonard Fournette,RB,TB,BN,RB,Graham,
2020-11-17 11:18:00,11,Lineup,Jonathan Taylor,RB,IND,RB,BN,Graham,
2020-11-17 11:18:00,11,Lineup,Kenyan Drake,RB,ARI,BN,RB,Graham,
2020-11-17 13:10:00,11,Drop,Dalton Schultz,TE,DAL,The Longest Yard,Waivers,Lucas via Mobile Device,
2020-11-17 13:10:00,11,Lineup,Christian Kirk,WR,ARI,WR,R/W/T,Lucas via Mobile Device,
2020-11-17 13:10:00,11,Lineup,John Brown,WR,BUF,R/W/T,BN,Lucas via Mobile Device,
2020-11-17 13:10:00,11,Lineup,Devin Singletary,RB,BUF,RB,BN,Lucas via Mobile Device,
2020-11-17 13:10:00,11,Lineup,Adrian Peterson,RB,DET,BN,RB,Lucas via Mobile Device,
2020-11-17 13:10:00,11,Lineup,Amari Cooper,WR,DAL,BN,WR,Lucas via Mobile Device,
2020-11-17 13:11:00,11,Drop,Dallas Goedert,TE,PHI,The Longest Yard,Waivers,Lucas via Mobile Device,
2020-11-17 13:11:00,11,Drop,Matt Ryan,QB,ATL,The Longest Yard,Waivers,Lucas via Mobile Device,
2020-11-17 13:11:00,11,Drop,Randy Bullock,K,CIN,The Longest Yard,Waivers,Lucas via Mobile Device,
2020-11-17 13:31:00,11,Lineup,Hunter Renfrow,WR,LV,R/W/T,BN,Jess via Mobile Device,
2020-11-17 13:31:00,11,Lineup,Julio Jones,WR,ATL,BN,R/W/T,Jess via Mobile Device,
2020-11-17 13:31:00,11,Lineup,Marvin Jones,WR,DET,WR,R/W/T,Jess via Mobile Device,
2020-11-17 13:31:00,11,Lineup,Julio Jones,WR,ATL,R/W/T,WR,Jess via Mobile Device,
2020-11-17 15:32:00,11,Lineup,James Robinson,RB,JAX,BN,R/W/T,Sam via Mobile Device,
2020-11-17 15:32:00,11,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-11-18 00:23:00,11,Add,Chicago Bears DEF,DEF,CHI,Waivers,Do it for George,Matt,1 pts
2020-11-18 00:23:00,11,Add,Arizona Cardinals DEF,DEF,ARI,Waivers,Gronk's New Groove,Sam,1 pts
2020-11-18 00:23:00,11,Drop,Philadelphia Eagles DEF,DEF,PHI,Gronk's New Groove,Waivers,Sam,
2020-11-18 00:23:00,11,Add,Washington Football Team DEF,DEF,WAS,Waivers,Eatin W's,Graham,0 pts
2020-11-18 00:23:00,11,Drop,New Orleans Saints DEF,DEF,NO,Eatin W's,Waivers,Graham,
2020-11-18 00:23:00,11,Add,Los Angeles Chargers DEF,DEF,LAC,Waivers,The Longest Yard,Lucas,2 pts
2020-11-18 00:23:00,11,Drop,Joe Burrow,QB,CIN,Do it for George,Waivers,Matt,
2020-11-18 00:23:00,11,Add,Michael Pittman,WR,IND,Waivers,Gronk's New Groove,Sam,5 pts
2020-11-18 00:23:00,11,Drop,Eric Ebron,TE,PIT,Gronk's New Groove,Waivers,Sam,
2020-11-18 00:23:00,11,Add,Damien Harris,RB,NE,Waivers,ganggreen215,Kevin,4 pts
2020-11-18 00:23:00,11,Drop,Tua Tagovailoa,QB,MIA,ganggreen215,Waivers,Kevin,
2020-11-18 00:23:00,11,Add,Rex Burkhead,RB,NE,Waivers,The Longest Yard,Lucas,3 pts
2020-11-18 00:23:00,11,Add,Ben Roethlisberger,QB,PIT,Waivers,Fantasy Football Team,Liam,2 pts
2020-11-18 00:23:00,11,Drop,Mason Crosby,K,GB,Fantasy Football Team,Waivers,Liam,
2020-11-18 00:23:00,11,Add,Mecole Hardman,WR,KC,Waivers,The Longest Yard,Lucas,1 pts
2020-11-18 00:23:00,11,Add,Matt Prater,K,DET,Waivers,Gronk's New Groove,Sam,1 pts
2020-11-18 04:15:00,11,Lineup,Washington Football Team DEF,DEF,WAS,BN,DEF,Graham,
2020-11-18 04:16:00,11,Lineup,Calvin Ridley,WR,ATL,BN,WR,Graham,
2020-11-18 04:16:00,11,Lineup,Mike Evans,WR,TB,WR,BN,Graham,
2020-11-18 04:16:00,11,Lineup,Chase Edmonds,RB,ARI,BN,RB,Graham,
2020-11-18 04:16:00,11,Lineup,Kenyan Drake,RB,ARI,RB,BN,Graham,
2020-11-18 04:29:00,11,Lineup,San Francisco 49ers DEF,DEF,SF,DEF,BN,Lucas via Mobile Device,
2020-11-18 04:29:00,11,Lineup,Los Angeles Chargers DEF,DEF,LAC,BN,DEF,Lucas via Mobile Device,
2020-11-18 04:29:00,11,Lineup,Mecole Hardman,WR,KC,BN,RES,Lucas via Mobile Device,
2020-11-18 05:35:00,11,Lineup,Ben Roethlisberger,QB,PIT,BN,QB,Liam via Mobile Device,
2020-11-18 05:35:00,11,Lineup,Josh Allen,QB,BUF,QB,BN,Liam via Mobile Device,
2020-11-18 06:16:00,11,Lineup,Tyler Bass,K,BUF,K,BN,Sam via Mobile Device,
2020-11-18 06:16:00,11,Lineup,Arizona Cardinals DEF,DEF,ARI,BN,DEF,Sam via Mobile Device,
2020-11-18 06:16:00,11,Lineup,Matt Prater,K,DET,BN,K,Sam via Mobile Device,
2020-11-18 06:18:00,11,Add,Minnesota Vikings DEF,DEF,MIN,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-11-18 06:18:00,11,Lineup,Minnesota Vikings DEF,DEF,MIN,BN,DEF,Sam via Mobile Device,
2020-11-18 06:18:00,11,Drop,Arizona Cardinals DEF,DEF,ARI,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-18 06:23:00,11,Add,New England Patriots DEF,DEF,NE,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-11-18 06:23:00,11,Drop,Green Bay Packers DEF,DEF,GB,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-11-18 06:24:00,11,Lineup,New England Patriots DEF,DEF,NE,BN,DEF,Liam via Mobile Device,
2020-11-18 06:36:00,11,Lineup,Jamison Crowder,WR,NYJ,WR,BN,Sam via Mobile Device,
2020-11-18 06:36:00,11,Lineup,Michael Pittman,WR,IND,BN,WR,Sam via Mobile Device,
2020-11-18 13:37:00,11,Drop,Mike Williams,WR,LAC,ganggreen215,Waivers,Kevin via Mobile Device,
2020-11-18 13:37:00,11,Add,Marquez Valdes-Scantling,WR,GB,Free Agents,ganggreen215,Kevin via Mobile Device,
2020-11-18 14:56:00,11,Add,Kalen Ballage,RB,LAC,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-11-18 14:56:00,11,Drop,Emmanuel Sanders,WR,NO,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-11-18 14:58:00,11,Lineup,Kalen Ballage,RB,LAC,BN,R/W/T,Liam via Mobile Device,
2020-11-18 14:58:00,11,Lineup,Corey Davis,WR,TEN,R/W/T,BN,Liam via Mobile Device,
2020-11-18 17:03:00,11,Lineup,Travis Kelce,TE,KC,BN,R/W/T,f,
2020-11-18 17:03:00,11,Lineup,Jerick McKinnon,RB,SF,RB,BN,f,
2020-11-18 17:03:00,11,Lineup,J.D. McKissic,RB,WAS,R/W/T,RB,f,
2020-11-18 17:04:00,11,Drop,Saquon Barkley,RB,NYG,Tight Ends Spread Sheets,Waivers,f,
2020-11-18 17:05:00,11,Lineup,David Johnson,RB,HOU,RB,RES,f,
2020-11-18 17:05:00,11,Lineup,Cordarrelle Patterson,WR,CHI,WR,BN,f,
2020-11-18 17:05:00,11,Lineup,Jerick McKinnon,RB,SF,BN,RB,f,
2020-11-18 17:06:00,11,Lineup,Noah Fant,TE,DEN,BN,TE,f,
2020-11-18 17:06:00,11,Lineup,Jimmy Graham,TE,CHI,TE,BN,f,
2020-11-18 17:06:00,11,Lineup,Boston Scott,RB,PHI,BN,RB,f,
2020-11-18 17:06:00,11,Lineup,Henry Ruggs III,WR,LV,BN,WR,f,
2020-11-18 17:06:00,11,Lineup,Jerick McKinnon,RB,SF,RB,BN,f,
2020-11-18 17:07:00,11,Add,Deonte Harris,WR,NO,Free Agents,Tight Ends Spread Sheets,f,
2020-11-18 17:07:00,11,Lineup,Deonte Harris,WR,NO,BN,WR,f,
2020-11-18 17:07:00,11,Lineup,Henry Ruggs III,WR,LV,WR,BN,f,
2020-11-18 17:09:00,11,Lineup,Travis Kelce,TE,KC,R/W/T,TE,f,
2020-11-18 17:09:00,11,Lineup,Noah Fant,TE,DEN,TE,R/W/T,f,
2020-11-18 22:38:00,11,Lineup,Jamison Crowder,WR,NYJ,BN,WR,Sam via Mobile Device,
2020-11-18 22:38:00,11,Lineup,Curtis Samuel,WR,CAR,WR,BN,Sam via Mobile Device,
2020-11-18 22:38:00,11,Lineup,DeVante Parker,WR,MIA,BN,WR,Sam via Mobile Device,
2020-11-18 22:38:00,11,Lineup,DeVante Parker,WR,MIA,WR,BN,Sam via Mobile Device,
2020-11-19 09:30:00,11,Drop,Zack Moss,RB,BUF,Do it for George,Waivers,Matt,
2020-11-19 09:30:00,11,Lineup,Rashaad Penny,RB,SEA,BN,RES,Matt,
2020-11-19 09:30:00,11,Add,Rashaad Penny,RB,SEA,Free Agents,Do it for George,Matt,
2020-11-19 09:31:00,11,Add,Carlos Hyde,RB,SEA,Free Agents,Do it for George,Matt,
2020-11-19 09:31:00,11,Lineup,Carlos Hyde,RB,SEA,BN,RB,Matt,
2020-11-19 09:31:00,11,Lineup,Joe Mixon,RB,CIN,RB,BN,Matt,
2020-11-19 12:57:00,11,Lineup,Jamison Crowder,WR,NYJ,WR,BN,Sam via Mobile Device,
2020-11-19 12:57:00,11,Lineup,Kenny Golladay,WR,DET,BN,WR,Sam via Mobile Device,
2020-11-19 15:03:00,11,Lineup,Mike Evans,WR,TB,BN,WR,Graham,
2020-11-19 15:03:00,11,Lineup,Calvin Ridley,WR,ATL,WR,BN,Graham,
2020-11-19 16:50:00,11,Lineup,Antonio Gibson,RB,WAS,BN,R/W/T,Sam via Mobile Device,
2020-11-19 16:50:00,11,Lineup,James Robinson,RB,JAX,R/W/T,BN,Sam via Mobile Device,
2020-11-19 20:03:00,11,Lineup,Christian McCaffrey,RB,CAR,RB,BN,Lucas via Mobile Device,
2020-11-19 20:03:00,11,Lineup,Rex Burkhead,RB,NE,BN,RB,Lucas via Mobile Device,
2020-11-20 00:47:00,11,Drop,New England Patriots DEF,DEF,NE,Fantasy Football Team,Waivers,Liam,
2020-11-20 00:47:00,11,Add,New Orleans Saints DEF,DEF,NO,Waivers,Fantasy Football Team,Liam,0 pts
2020-11-20 09:34:00,11,Lineup,New Orleans Saints DEF,DEF,NO,BN,DEF,Liam via Mobile Device,
2020-11-20 09:34:00,11,Lineup,Kalen Ballage,RB,LAC,R/W/T,RB,Liam via Mobile Device,
2020-11-20 09:34:00,11,Lineup,Todd Gurley,RB,ATL,RB,BN,Liam via Mobile Device,
2020-11-20 09:34:00,11,Lineup,Corey Davis,WR,TEN,BN,R/W/T,Liam via Mobile Device,
2020-11-20 10:20:00,11,Lineup,Gus Edwards,RB,BAL,RB,BN,Nolan via Mobile Device,
2020-11-20 10:20:00,11,Lineup,Ezekiel Elliott,RB,DAL,BN,RB,Nolan via Mobile Device,
2020-11-20 10:48:00,11,Lineup,James Robinson,RB,JAX,BN,RB,Sam via Mobile Device,
2020-11-20 10:48:00,11,Lineup,D'Andre Swift,RB,DET,RB,BN,Sam via Mobile Device,
2020-11-20 10:48:00,11,Lineup,Kenny Golladay,WR,DET,WR,BN,Sam via Mobile Device,
2020-11-20 10:48:00,11,Lineup,Curtis Samuel,WR,CAR,BN,WR,Sam via Mobile Device,
2020-11-20 12:21:00,11,Lineup,Curtis Samuel,WR,CAR,WR,BN,Sam via Mobile Device,
2020-11-20 12:21:00,11,Lineup,Jamison Crowder,WR,NYJ,BN,WR,Sam via Mobile Device,
2020-11-21 13:44:00,11,Drop,Rashaad Penny,RB,SEA,Do it for George,Waivers,Matt,
2020-11-21 13:45:00,11,Lineup,Joe Mixon,RB,CIN,BN,RES,Matt,
2020-11-21 13:52:00,11,Add,Taysom Hill,QB,NO,Free Agents,Do it for George,Matt,
2020-11-21 13:54:00,11,Drop,Taysom Hill,QB,NO,Do it for George,Waivers,Matt,
2020-11-21 13:54:00,11,Add,Le'Veon Bell,RB,KC,Free Agents,Do it for George,Matt,
2020-11-21 15:46:00,11,Lineup,Antonio Brown,WR,TB,R/W/T,BN,Matt,
2020-11-21 15:46:00,11,Lineup,Giovani Bernard,RB,CIN,BN,R/W/T,Matt,
2020-11-21 15:47:00,11,Lineup,A.J. Brown,WR,TEN,WR,BN,Matt,
2020-11-21 15:47:00,11,Lineup,Antonio Brown,WR,TB,WR,BN,Matt,
2020-11-21 15:47:00,11,Lineup,A.J. Brown,WR,TEN,BN,WR,Matt,
2020-11-21 15:47:00,11,Lineup,Antonio Brown,WR,TB,BN,WR,Matt,
2020-11-21 21:50:00,11,Lineup,Brandon Aiyuk,WR,SF,BN,RES,Kevin via Mobile Device,
2020-11-21 23:35:00,11,Lineup,Jerry Jeudy,WR,DEN,BN,R/W/T,Liam via Mobile Device,
2020-11-21 23:35:00,11,Lineup,Corey Davis,WR,TEN,R/W/T,BN,Liam via Mobile Device,
2020-11-22 06:53:00,11,Lineup,Todd Gurley,RB,ATL,BN,RB,Liam via Mobile Device,
2020-11-22 06:53:00,11,Lineup,Nyheim Hines,RB,IND,RB,BN,Liam via Mobile Device,
2020-11-22 08:15:00,11,Lineup,Mike Davis,RB,CAR,BN,R/W/T,Jake via Mobile Device,
2020-11-22 08:15:00,11,Lineup,Travis Fulgham,WR,PHI,R/W/T,BN,Jake via Mobile Device,
2020-11-22 08:23:00,11,Lineup,Jakeem Grant,WR,MIA,BN,WR,Sam via Mobile Device,
2020-11-22 08:23:00,11,Lineup,Jamison Crowder,WR,NYJ,WR,BN,Sam via Mobile Device,
2020-11-22 08:23:00,11,Add,Jakeem Grant,WR,MIA,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-11-22 08:23:00,11,Drop,DeVante Parker,WR,MIA,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-22 09:35:00,11,Add,Dallas Goedert,TE,PHI,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-11-22 09:35:00,11,Drop,Robert Tonyan,TE,GB,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-11-22 09:36:00,11,Lineup,Dallas Goedert,TE,PHI,BN,TE,Liam via Mobile Device,
2020-11-23 19:18:00,11,Drop,Sony Michel,RB,NE,ganggreen215,Waivers,Kevin via Mobile Device,
2020-11-24 07:02:00,12,Lineup,Stefon Diggs,WR,BUF,BN,WR,Sam via Mobile Device,
2020-11-24 07:02:00,12,Lineup,Matt Prater,K,DET,K,BN,Sam via Mobile Device,
2020-11-24 07:02:00,12,Lineup,Tyler Bass,K,BUF,BN,K,Sam via Mobile Device,
2020-11-24 07:02:00,12,Drop,Matt Prater,K,DET,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-24 07:02:00,12,Lineup,Jakeem Grant,WR,MIA,WR,BN,Sam via Mobile Device,
2020-11-24 07:06:00,12,Lineup,Ronald Jones,RB,TB,RB,R/W/T,Kevin via Mobile Device,
2020-11-24 07:06:00,12,Lineup,Alvin Kamara,RB,NO,R/W/T,RB,Kevin via Mobile Device,
2020-11-24 08:28:00,12,Lineup,Tampa Bay Buccaneers DEF,DEF,TB,DEF,BN,Matt,
2020-11-24 08:28:00,12,Lineup,Chicago Bears DEF,DEF,CHI,BN,DEF,Matt,
2020-11-24 10:20:00,12,Drop,Jamison Crowder,WR,NYJ,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-24 11:25:00,12,Lineup,Calvin Ridley,WR,ATL,BN,WR,Graham,
2020-11-24 11:25:00,12,Lineup,Jonathan Taylor,RB,IND,BN,RB,Graham,
2020-11-24 11:25:00,12,Lineup,Adam Thielen,WR,MIN,WR,RES,Graham,
2020-11-24 11:25:00,12,Lineup,Leonard Fournette,RB,TB,RB,BN,Graham,
2020-11-24 14:15:00,12,Lineup,Tee Higgins,WR,CIN,WR,BN,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Jerry Jeudy,WR,DEN,BN,WR,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Jerry Jeudy,WR,DEN,R/W/T,BN,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Josh Allen,QB,BUF,BN,QB,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Kalen Ballage,RB,LAC,RB,BN,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Corey Davis,WR,TEN,BN,R/W/T,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Ben Roethlisberger,QB,PIT,QB,BN,Liam via Mobile Device,
2020-11-24 14:15:00,12,Lineup,Nyheim Hines,RB,IND,BN,RB,Liam via Mobile Device,
2020-11-24 20:20:00,12,Lineup,Mike Davis,RB,CAR,R/W/T,BN,Jake,
2020-11-24 20:20:00,12,Lineup,Kareem Hunt,RB,CLE,BN,R/W/T,Jake,
2020-11-25 01:20:00,12,Add,Derek Carr,QB,LV,Waivers,Do it for George,Matt,0 pts
2020-11-25 01:20:00,12,Add,James White,RB,NE,Waivers,Do it for George,Matt,0 pts
2020-11-25 01:20:00,12,Drop,Carlos Hyde,RB,SEA,Do it for George,Waivers,Matt,
2020-11-25 01:20:00,12,Drop,Chicago Bears DEF,DEF,CHI,Do it for George,Waivers,Matt,
2020-11-25 01:20:00,12,Add,Jared Goff,QB,LA,Waivers,Gronk's New Groove,Sam,0 pts
2020-11-25 01:20:00,12,Drop,Minnesota Vikings DEF,DEF,MIN,Gronk's New Groove,Waivers,Sam,
2020-11-25 01:20:00,12,Drop,Marquez Valdes-Scantling,WR,GB,ganggreen215,Waivers,Kevin,
2020-11-25 01:20:00,12,Add,Sony Michel,RB,NE,Waivers,ganggreen215,Kevin,5 pts
2020-11-25 01:20:00,12,Add,DeVante Parker,WR,MIA,Waivers,ganggreen215,Kevin,20 pts
2020-11-25 01:20:00,12,Add,New York Giants DEF,DEF,NYG,Waivers,Gronk's New Groove,Sam,2 pts
2020-11-25 01:20:00,12,Add,Deebo Samuel,WR,SF,Waivers,Gronk's New Groove,Sam,1 pts
2020-11-25 01:20:00,12,Add,Seattle Seahawks DEF,DEF,SEA,Waivers,Do it for George,Matt,0 pts
2020-11-25 01:20:00,12,Drop,Duke Johnson,RB,HOU,Do it for George,Waivers,Matt,
2020-11-25 06:15:00,12,Lineup,New York Giants DEF,DEF,NYG,BN,DEF,Sam via Mobile Device,
2020-11-25 06:25:00,12,Lineup,Michael Pittman,WR,IND,WR,BN,Sam via Mobile Device,
2020-11-25 06:25:00,12,Lineup,Curtis Samuel,WR,CAR,BN,WR,Sam via Mobile Device,
